link;address;price;furnished;bedrooms
https://www.expatrentals.eu/item/netherlands/amsterdam/Zandstraat/14978x2868006;Zandstraat;1800;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Sloterkade/1663x9141352;Sloterkade;1800;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Kringloop/1854x5ac81f3f2e37210377d6c744;Kringloop;1850;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/304x19001KeizersgrachtcentreKeizersgracht75;Keizersgracht;1900;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Tinnehof/1663x13307373;Tinnehof;1950;1;3
https://www.expatrentals.eu/item/netherlands/monnickendam/Gooische-Kaai/17195x62;Gooische Kaai;1950;1;3
https://www.expatrentals.eu/item/netherlands/monnickendam/Gooische-Kaai/11396x33816348;Gooische Kaai;1950;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Pieter-De-Hoochstraat/1663x12138441;Pieter de Hoochstraat;2000;0;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Groenhof/19814x33;Groenhof;2100;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Van-Baerlestraat/1663x9536856;Van Baerlestraat;2250;0;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Utrechtsedwarsstraat/10275x43175214;Utrechtsedwarsstraat;2650;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Ringvaartdijk/1854x59d599815e74164ef64a1ecd;Ringvaartdijk;3250;1;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Govert-Flinckstraat/3038x8380;Govert Flinckstraat;4599;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Nassaukade/3038x8394;Nassaukade;4599;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Stadhouderskade/19775x44493664;Stadhouderskade;2100;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Marnixplein/5040x1542356;Marnixplein;1300;1;0
https://www.expatrentals.eu/item/netherlands/amsterdam/Tweede-Kostverlorenkade/12955x2537674;Tweede Kostverlorenkade;1475;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Westerdok/304x14501WesterdokcentreWesterdok75;Westerdok;1450;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Woestduinstraat/304x14501WoestduinstraathoofddorppleinWoestduinstraat;Woestduinstraat;1450;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Jan-Van-Zutphenstraat/1302x855;Jan van Zutphenstraat;1550;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Turnhoutplantsoen/1479xece617e812b238c2;Turnhoutplantsoen;1550;0;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Tweede-Helmersstraat/1854x5874556e884f0f72ae5bca64;Tweede Helmersstraat;1600;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Maria-Austriastraat/17304x2796;Maria Austriastraat;1650;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Afroditekade/304x16751AfroditekadeoldsouthAfroditekade100;Afroditekade;1675;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Eerste-Weteringdwarsstraat/1663x13340112;Eerste Weteringdwarsstraat;1750;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Deurloostraat/1663x11476921;Deurloostraat;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Sloterkade/1663x9574601;Sloterkade;1750;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Rosa-Spierlaan/42x2313759;Rosa Spierlaan;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Louis-Chrispijnstraat/1663x9221627;Louis Chrispijnstraat;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Bosrankstraat/19663x462945;Bosrankstraat;1800;0;3
https://www.expatrentals.eu/item/netherlands/amstelveen/Meander/3519x14275;Meander;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwe-Keizersgracht/1663x9080816;Nieuwe Keizersgracht;1850;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/304x19002KeizersgrachtcentreKeizersgracht85;Keizersgracht;1900;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Hogeweg/30x7961;Hogeweg;1995;0;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Van-Heenvlietlaan/30x8032;Van Heenvlietlaan;2000;1;3
https://www.expatrentals.eu/item/netherlands/amstelveen/Eenhoorn/1854x5ac6cdc4d2158703d6fe9094;Eenhoorn;2100;1;5
https://www.expatrentals.eu/item/netherlands/amstelveen/Fanny-Blankers-Koenlaan/1663x13340116;Fanny Blankers Koenlaan;2475;0;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Minervalaan/304x25003MinervalaansouthMinervalaan144;Minervalaan;2500;1;3
https://www.expatrentals.eu/item/netherlands/abcoude/Dominee-Bleekerhof/42x1359;Dominee Bleekerhof;2650;1;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Zwanenburgwal/1663x11332074;Zwanenburgwal;2750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Haringpakkerssteeg/19663x11805;Haringpakkerssteeg;2750;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Honthorststraat/19663x458042;Honthorststraat;2975;0;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Tweede-Helmersstraat/1854x5a139de2001c6c214b8a2304;Tweede Helmersstraat;3000;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/304x35001KeizersgrachtcentreKeizersgracht110;Keizersgracht;3500;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwe-Kerkstraat/3038x8396;Nieuwe Kerkstraat;4599;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Eerste-Lindendwarsstraat/3038x8387;Eerste Lindendwarsstraat;4599;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwe-Kerkstraat/3038x8399;Nieuwe Kerkstraat;5199;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Welnastraat/12955x2537614;Welnastraat;1180;1;1
https://www.expatrentals.eu/item/netherlands/diemen/Bergwijkdreef/5040x1542056;Bergwijkdreef;600;1;0
https://www.expatrentals.eu/item/netherlands/rijsenhout/Aalsmeerderdijk/5040x1542045;Aalsmeerderdijk;425;1;0
https://www.expatrentals.eu/item/netherlands/amsterdam/Gerrit-Van-Der-Veenstraat/5044x1989;Gerrit van der Veenstraat;1950;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Rijnstraat/304x14501RijnstraatrivierenbuurtRijnstraat78;Rijnstraat;1450;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Entrepotdok/304x16002EntrepotdokcentreArtisEntrepotdok80;Entrepotdok;1600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Ouderzijds-Achterburgwal/304x16502OuderzijdsAchterburgwalcentreOuderzijdsAchterburgwal88;Ouderzijds Achterburgwal;1650;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Gravenstraat/1663x12125056;Gravenstraat;1650;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Buiten-Dommerstraat/1663x9254448;Buiten Dommerstraat;1650;1;1
https://www.expatrentals.eu/item/netherlands/badhoevedorp/Robert-Kochstraat/12955x2418853;Robert Kochstraat;1650;;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Flevolaan/12955x2420166;Flevolaan;1675;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Van-Bossestraat/1663x9221633;Van Bossestraat;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Marie-Heinekenplein/1663x9115215;Marie Heinekenplein;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Veembroederhof/1663x9475421;Veembroederhof;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Sarphatistraat/1663x9407357;Sarphatistraat;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Beursstraat/1663x9468920;Beursstraat;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/C-Van-Eesterenlaan/1663x9484149;C. van Eesterenlaan;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Krooswijkhof/1663x9512711;Krooswijkhof;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Staalstraat/1663x9606152;Staalstraat;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Omval/1663x11476920;Omval;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Uilenburgerwerf/1663x10608586;Uilenburgerwerf;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Wilhelminastraat/1663x10269194;Wilhelminastraat;1850;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Bakkersstraat/1663x12138407;Bakkersstraat;1850;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Nassaukade/1663x9091999;Nassaukade;1850;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Dintelstraat/1663x9264127;Dintelstraat;1850;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Carolina-Macgillavrylaan/1663x9407348;Carolina MacGillavrylaan;1950;0;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Carolina-Macgillavrylaan/1663x9407348;Carolina MacGillavrylaan;1950;0;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Paramaribostraat/1663x9500750;Paramaribostraat;1950;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Kerkstraat/304x19502KerkstraatcentreKerkstraat83;Kerkstraat;1950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Huidenstraat/304x19752HuidenstraatcentreHuidenstraat85;Huidenstraat;1975;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/J-Blankensteinstraat/344x791598274777082;J. Blankensteinstraat;2000;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Brouwersgracht/304x21002BrouwersgrachtcentreBrouwersgracht105;Brouwersgracht;2100;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Meerhuizenstraat/304x21002MeerhuizenstraatrivierenbuurtMeerhuizenstraat90;Meerhuizenstraat;2100;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Marnixstraat/1663x9127067;Marnixstraat;2150;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Van-Breestraat/304x22002VanBreestraatoldsouthVanBreestraat115;Van Breestraat;2200;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Amstel/12447x2481650;Amstel;2250;;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Stadsplein/1854x5a4c4e783334ea391ea81456;Stadsplein;2350;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Okeghemstraat/304x24003OkeghemstraatoldsouthOkeghemstraat140;Okeghemstraat;2400;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/304x24502KeizersgrachtcentreKeizersgracht100;Keizersgracht;2450;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Albrecht-Durerstraat/304x25002AlbrechtDurerstraatoldsouthAlbrechtDurerstraat140;Albrecht Durerstraat;2500;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Stadhouderskade/1854x5ac57c3fd2158703d6f87188;Stadhouderskade;2500;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Cornelis-Anthoniszstraat/1663x13340113;Cornelis Anthoniszstraat;2750;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/1302x533;Keizersgracht;2750;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/304x29002KeizersgrachtcentreKeizersgracht115;Keizersgracht;2900;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Narva-Eiland/1854x5ac57c3fd2158703d6f871b6;Narva Eiland;3000;1;5
https://www.expatrentals.eu/item/netherlands/amsterdam/Nassaukade/3038x8393;Nassaukade;3999;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Govert-Flinckstraat/3038x8382;Govert Flinckstraat;3999;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Govert-Flinckstraat/3038x8383;Govert Flinckstraat;4599;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Pieter-Cornelisz-Hooftstraat/3038x8401;Pieter Cornelisz. Hooftstraat;4599;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Hazenstraat/3038x8388;Hazenstraat;4599;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/3038x8389;Keizersgracht;4599;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Nassaukade/3038x8395;Nassaukade;4599;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/3038x8392;Keizersgracht;5199;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Nassaukade/3038x8398;Nassaukade;5199;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Berenstraat/3038x8386;Berenstraat;5199;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Duke-Ellingtonstraat-66/19833x225466;Duke Ellingtonstraat 66;1750;0;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Korte-Leidsedwarsstraat/19806x378;Korte Leidsedwarsstraat;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Orteliusstraat/17304x2855;Orteliusstraat;1600;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Zieseniskade/17304x1614;Zieseniskade;1900;1;1
https://www.expatrentals.eu/item/netherlands/zaandam/Hemkade/5040x1541454;Hemkade;795;1;0
https://www.expatrentals.eu/item/netherlands/amsterdam/Spaarndammerstraat/5040x1541482;Spaarndammerstraat;950;1;0
https://www.expatrentals.eu/item/netherlands/amstelveen/De-Grote-Wielen/14814x34174123;De Grote Wielen;3250;1;6
https://www.expatrentals.eu/item/netherlands/amsterdam/Ijburglaan/18509x247;IJburglaan;1550;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwezijds-Voorburgwal/18509x584;Nieuwezijds Voorburgwal;1650;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Middenweg/14428x2692396;Middenweg;1650;0;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Markerstraat/17139x2536273;Markerstraat;2450;1;5
https://www.expatrentals.eu/item/netherlands/badhoevedorp/Thomsonstraat/17139x2536207;Thomsonstraat;1100;1;1
https://www.expatrentals.eu/item/netherlands/aalsmeer/Werven/15018x2536277;Werven;4950;1;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Egelantiersgracht/1854x5aff7e7954004d03f520ab7f;Egelantiersgracht;2250;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Eerste-Constantijn-Huygensstraat/1854x5aff7e7954004d03f520ab9b;Eerste Constantijn Huygensstraat;2500;0;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Kiefskamp/1854x5aff7e7954004d03f520ab71;Kiefskamp;1600;1;1
https://www.expatrentals.eu/item/netherlands/amstelveen/Boschplaat/1854x5aff7e7954004d03f520ab68;Boschplaat;4250;1;5
https://www.expatrentals.eu/item/netherlands/amstelveen/Clare-Lennartlaan/1854x5aff7e7954004d03f520ab31;Clare Lennartlaan;1975;1;3
https://www.expatrentals.eu/item/netherlands/amstelveen/Wibautlaan/1854x5aff7e7954004d03f520ab25;Wibautlaan;2300;1;4
https://www.expatrentals.eu/item/netherlands/amsterdam/H-Cleyndertweg/1479x94a77c047fbefe57;H. Cleyndertweg;1495;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Erich-Salomonstraat/1854x5ac42addd2158703d6f24df5;Erich Salomonstraat;1550;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Johan-Hofmanstraat/17304x2084;Johan Hofmanstraat;1650;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Kloveniersburgwal/1854x5ac42addd2158703d6f24e14;Kloveniersburgwal;1950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Sarphatistraat/1479x9c1be3edd04616b1;Sarphatistraat;1975;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Gerard-Doustraat/30x7639;Gerard Doustraat;2250;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Polderweg/19839x2535458;Polderweg;1950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Mary-Van-Der-Sluisstraat/2122x44413340;Mary van der Sluisstraat;1700;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Jacob-Van-Lennepkade-12-1/19897x44487242;Jacob van Lennepkade 12-1;2300;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Barcelonaplein/19754x95;Barcelonaplein;1650;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Prins-Hendrikkade/17304x639;Prins Hendrikkade;1500;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Sloterkade/17304x2852;Sloterkade;2500;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Markerstraat/18454x115;Markerstraat;2500;1;5
https://www.expatrentals.eu/item/netherlands/amsterdam/Westerlengte/5044x1990;Westerlengte;1550;1;3
https://www.expatrentals.eu/item/netherlands/amstelveen/Keizer-Karelweg/14814x33743856;Keizer Karelweg;2250;1;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Tweede-Hugo-De-Grootstraat/14978x2867722;Tweede Hugo de Grootstraat;1775;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Cornelis-Anthoniszstraat/1479x90abe81ad73b8f82;Cornelis Anthoniszstraat;3250;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Nico-Jessekade/1479x0a7566ae1fe85444;Nico Jessekade;2500;0;5
https://www.expatrentals.eu/item/netherlands/amsterdam/Kinkerstraat/17139x2534548;Kinkerstraat;1450;1;1
https://www.expatrentals.eu/item/netherlands/amstelveen/Rosa-Spierlaan/1854x5afe2ccc54004d03f51a688d;Rosa Spierlaan;1600;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Logger/1854x5afe2ccc54004d03f51a687a;Logger;1600;1;3
https://www.expatrentals.eu/item/netherlands/amstelveen/Felix-De-Nobelhof/1854x5afe2ccc54004d03f51a6864;Felix de Nobelhof;1900;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Onstein/14508x2534964;Onstein;2250;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Johannes-Vermeerstraat/304x14501JohannesVermeerstraatoldsouthJohannesVermeerstraat;Johannes Vermeerstraat;1450;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Pieter-Langedijkstraat/304x14501PieterLangedijkstraatoldwestPieterLangedijkstraat70;Pieter Langedijkstraat;1450;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Van-Hilligaertstraat/10275x44334061;Van Hilligaertstraat;1595;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Haarlemmermeerstraat/304x16002HaarlemmermeerstraatsouthHaarlemmermeerstraat100;Haarlemmermeerstraat;1600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Ceintuurbaan/304x17502CeintuurbaanpijpCeintuurbaan90;Ceintuurbaan;1750;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Michelangelostraat/304x17502MichelangelostraatsouthMichelangelostraat85;Michelangelostraat;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Michelangelostraat/304x17502MichelangelostraatsouthMichelangelostraat90;Michelangelostraat;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Ter-Haarstraat/19663x462915;Ter Haarstraat;1750;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Prinsengracht/304x18001PrinsengrachtcentrePrinsengracht120;Prinsengracht;1800;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Oudezijds-Achterburgwal/304x18002OudezijdsAchterburgwalcentreOudezijdsAchterburgwal62;Oudezijds Achterburgwal;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Marie-Heinekenplein/1663x9328748;Marie Heinekenplein;1850;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Deurloostraat/1663x12138439;Deurloostraat;1900;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/William-Barlowlaan/1854x5a8793ce2a2d82039e61d78e;William Barlowlaan;1900;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Argonautenstraat/304x19502ArgonautenstraatrivierenbuurtArgonautenstraat90;Argonautenstraat;1950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwe-Herengracht/19663x462906;Nieuwe Herengracht;1950;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Eerste-Constantijn-Huygensstraat/304x22003EersteConstantijnHuygensstraatoldwestEersteConstantijnHuygensstraat116;Eerste Constantijn Huygensstraat;2200;1;3
https://www.expatrentals.eu/item/netherlands/amstelveen/Stadsplein/1854x5a8793ce2a2d82039e61d799;Stadsplein;2250;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Cliostraat/1663x9500747;Cliostraat;2250;0;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Sarphatistraat/10275x44029544;Sarphatistraat;2250;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Rozenstraat/19663x462908;Rozenstraat;2450;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Herengracht/304x26501HerengrachtcentreHerengracht125;Herengracht;2650;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Damstraat/1663x10746490;Damstraat;2950;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Van-De-Veldestraat/14428x99;Van de Veldestraat;3750;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Beysterveld/19663x462913;Beysterveld;4500;0;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Zandhoek/2122x44436625;Zandhoek;5000;1;6
https://www.expatrentals.eu/item/netherlands/amsterdam/Wilhelminastraat/14508x2534433;Wilhelminastraat;2750;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Tommaso-Albinonistraat/2122x44479955;Tommaso Albinonistraat;3350;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/William-Barlowlaan/2122x20549020;William  Barlowlaan;1900;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Tweede-Van-Der-Helststraat/8290xAM100506;Tweede Van der Helststraat;1775;0;1
https://www.expatrentals.eu/item/netherlands/amstelveen/Max-Havelaarlaan/14596x674;Max Havelaarlaan;1100;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Korte-Leidsedwarsstraat/19806x674;Korte Leidsedwarsstraat;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Griseldestraat/17304x2569;Griseldestraat;1600;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Spuistraat/5040x1540864;Spuistraat;950;1;0
https://www.expatrentals.eu/item/netherlands/amsterdam/Eendrachtstraat/14814x34172587;Eendrachtstraat;3750;1;5
https://www.expatrentals.eu/item/netherlands/amsterdam/Admiraal-De-Ruijterweg/18509x581;Admiraal De Ruijterweg;1600;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Buitengaats/42x2798491;Buitengaats;2950;1;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Lange-Leidsedwarsstraat/1854x5afcdb5954004d03f5142e8b;Lange Leidsedwarsstraat;1475;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Lijnbaansgracht/1854x5afcdb5854004d03f5142e79;Lijnbaansgracht;1850;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Murillostraat/1854x5afcdb5854004d03f5142e6e;Murillostraat;1975;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Duivelandselaan/1854x5afcdb5854004d03f5142e5f;Duivelandselaan;2300;1;5
https://www.expatrentals.eu/item/netherlands/amstelveen/Rosa-Spierlaan/1854x5afcdb5854004d03f5142e46;Rosa Spierlaan;1650;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Wimbledonpark/1854x5afcdb5854004d03f5142e33;Wimbledonpark;2000;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Bestevaerstraat/14508x2532829;Bestevâerstraat;1750;;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Utrechtsedwarsstraat/304x14501UtrechtsedwarsstraatcentreUtrechtsedwarsstraat65;Utrechtsedwarsstraat;1450;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/2E-Anjelierdwarsstraat/304x145012eAnjelierdwarsstraatcentreJordaan2eAnjelierdwarsstraat80;2e Anjelierdwarsstraat;1450;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwe-Herengracht/304x14501NieuweHerengrachtcentreNieuweHerengracht;Nieuwe Herengracht;1450;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Archimedeplantsoen/304x14751ArchimedeplantsoenwatergraafsmeerArchimedeplantsoen85;Archimedeplantsoen;1475;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Prins-Hendrikkade/304x14751PrinsHendrikkadecentrePrinsHendrikkade65;Prins Hendrikkade;1475;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Lange-Stammerdijk/18454x73;Lange Stammerdijk;1495;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwe-Prinsengracht/304x15001NieuwePrinsengrachtcentreNieuwePrinsengracht75;Nieuwe Prinsengracht;1500;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Pieter-Aertszstraat/304x16002PieterAertszstraatpijpPieterAertszstraat85;Pieter Aertszstraat;1600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Rustenburgerstraat/304x16002RustenburgerstraatpijpRustenburgerstraat90;Rustenburgerstraat;1600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Saxen-Weimarlaan/304x16002SaxenWeimarlaanoldsouthSaxenWeimarlaan90;Saxen Weimarlaan;1600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Staringstraat/304x16002StaringstraatoldwestStaringstraat85;Staringstraat;1600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Van-Woustraat/304x16002VanWoustraatpijpVanWoustraat67;Van Woustraat;1600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwe-Uilenburgerstraat/1663x9221630;Nieuwe Uilenburgerstraat;1600;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Elandsgracht/1663x9574602;Elandsgracht;1600;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Elisabeth-Wolffstraat/304x16501ElisabethWolffstraatoldwestElisabethWolffstraat60;Elisabeth Wolffstraat;1650;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Valeriusterras/304x16502ValeriusterrasoldsouthValeriusterras80;Valeriusterras;1650;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Willemsstraat/1663x9254444;Willemsstraat;1700;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Leliegracht/1663x9186210;Leliegracht;1750;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Plantage-Kerklaan/1663x9254443;Plantage Kerklaan;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Westerstraat/304x17501WesterstraatcentreJordaanWesterstraat58;Westerstraat;1750;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Nicolaas-Measstraat/304x17502NicolaasMeasstraatoldsouthNicolaasMeasstraat90;Nicolaas Measstraat;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Herenstraat/10275x44333697;Herenstraat;1750;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/J-F-Van-Hengelstraat/14508x43546307;J.F. van Hengelstraat;1750;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Paleisstraat/12955x2284028;Paleisstraat;1750;0;2
